trip_id,route_short_name,trip_headsign,stop_sequence,stop_name,minutes_to_stop,arrival_time,stop_lat,stop_lon
N10_North,N10,"Hohnstorf, Schule",9,"Hohnstorf, Triftweg",3,07:29:00,603919.152,5913499.844
N10_North,N10,"Hohnstorf, Schule",10,"Hohnstorf, Schule",1,07:29:00,604079.326,5913620.836
N11_North,N11,"Scharnebeck, Schulzentrum",0,"Bleckede, Bahnhof",0,06:18:00,615175.957,5906074.843
N11_North,N11,"Scharnebeck, Schulzentrum",1,"Bleckede, Rathaus",1,06:18:00,615447.103,5906012.174
N11_North,N11,"Scharnebeck, Schulzentrum",2,"Bleckede, Elbtalhaus",1,06:19:00,614979.147,5906490.636
N11_North,N11,"Scharnebeck, Schulzentrum",3,"Bleckede, Marschweg",1,06:20:00,614644.362,5906707.289
N11_North,N11,"Scharnebeck, Schulzentrum",4,"Garze, Große Straße 3",2,06:22:00,613685.811,5907192.814
N11_North,N11,"Scharnebeck, Schulzentrum",5,"Garze, Große Straße 29",2,06:23:00,612943.079,5907794.316
N11_North,N11,"Scharnebeck, Schulzentrum",6,"Garze, Große Straße 71",1,06:24:00,612240.047,5907944.401
N11_North,N11,"Scharnebeck, Schulzentrum",7,"Karze, An den Hauskoppeln",1,06:26:00,611574.235,5908500.557
N11_North,N11,"Scharnebeck, Schulzentrum",8,"Karze, Auf dem Weel",1,06:27:00,611157.681,5908137.205
N11_North,N11,"Scharnebeck, Schulzentrum",9,"Neu Neetze, Birkenhof",4,06:30:00,610190.34,5906023.199
N11_North,N11,"Scharnebeck, Schulzentrum",10,"Neu Neetze, Am Milchberg",1,06:31:00,609952.174,5905669.038
N11_North,N11,"Scharnebeck, Schulzentrum",11,"Neu Neetze, Birkenhof",1,06:32:00,610190.34,5906023.199
N11_North,N11,"Scharnebeck, Schulzentrum",12,"Neu Neetze, Denker",4,06:35:00,608089.171,5906329.301
N11_North,N11,"Scharnebeck, Schulzentrum",13,Neumühlen bei Rullstorf,4,06:39:00,605719.551,5905412.405
N11_North,N11,"Scharnebeck, Schulzentrum",14,"Neu Boltersen, Neumühler Weg",2,06:41:00,604539.599,5905652.105
N11_North,N11,"Scharnebeck, Schulzentrum",15,"Neu Boltersen, Möhlenkamp",1,06:42:00,604010.757,5905649.524
N11_North,N11,"Scharnebeck, Schulzentrum",16,"Rullstorf, K 2/Zum Bahnhof",3,06:45:00,601877.404,5905546.587
N11_North,N11,"Scharnebeck, Schulzentrum",17,"Scharnebeck, Meisterstraße",2,06:47:00,600692.96,5906032.384
N11_North,N11,"Scharnebeck, Schulzentrum",18,"Scharnebeck, Hauptstraße",1,06:48:00,600339.778,5905715.525
N11_North,N11,"Scharnebeck, Schulzentrum",19,"Scharnebeck, Adendorfer Straße",1,06:49:00,600027.316,5905641.517
N11_North,N11,"Scharnebeck, Schulzentrum",20,"Scharnebeck, Schulzentrum",1,06:50:00,599809.175,5905562.703
N17_North,N17,"Scharnebeck, Schulzentrum",0,"Neu Neetze, Am Milchberg",0,05:38:00,609952.174,5905669.038
N17_North,N17,"Scharnebeck, Schulzentrum",1,"Neetze, Bockelheide",2,05:40:00,609355.907,5904782.244
N17_North,N17,"Scharnebeck, Schulzentrum",2,"Neetze, Bahnhof",2,05:42:00,608460.776,5903496.011
N17_North,N17,"Scharnebeck, Schulzentrum",3,"Neetze, Am Dorfplatz",1,05:43:00,608364.473,5903021.625
N17_North,N17,"Scharnebeck, Schulzentrum",4,"Neetze, Am Ried",2,05:45:00,608017.507,5903912.516
N17_North,N17,"Scharnebeck, Schulzentrum",5,"Neu Neetze, Tennisclub",3,05:47:00,607787.223,5905389.47
N17_North,N17,"Scharnebeck, Schulzentrum",6,"Neu Jörgenstorf, Birkenweg",4,05:51:00,607681.953,5908081.784
N17_North,N17,"Scharnebeck, Schulzentrum",7,"Lüdersburg, Abzweigung Jörgenstorf",4,05:56:00,606228.344,5910222.622
N17_North,N17,"Scharnebeck, Schulzentrum",8,"Hittbergen, Feldstraße",4,05:59:00,606187.456,5911762.124
N17_North,N17,"Scharnebeck, Schulzentrum",9,"Hittbergen, Kirche",1,06:00:00,605798.209,5911777.758
N17_North,N17,"Scharnebeck, Schulzentrum",10,"Hittbergen, Im Kamp",1,06:01:00,605254.687,5911817.184
N17_North,N17,"Scharnebeck, Schulzentrum",11,"Bullendorf bei Echem, Am Buscheberg",1,06:02:00,604707.453,5912035.881
N17_North,N17,"Scharnebeck, Schulzentrum",12,"Bullendorf bei Echem, Brücke",1,06:03:00,604283.362,5911782.946
N17_North,N17,"Scharnebeck, Schulzentrum",13,"Echem, Birkenweg",3,06:05:00,603030.766,5910828.563
N17_North,N17,"Scharnebeck, Schulzentrum",14,"Echem, Schulstraße",1,06:06:00,602747.163,5910945.686
N17_North,N17,"Scharnebeck, Schulzentrum",15,Echem,1,06:07:00,602405.01,5910917.696
N17_North,N17,"Scharnebeck, Schulzentrum",16,"Echem, Dorfstraße",1,06:08:00,602086.883,5910832.765
N17_North,N17,"Scharnebeck, Schulzentrum",17,"Lüdersburg, Kirchtwiete",6,06:14:00,604827.221,5909064.274
N17_North,N17,"Scharnebeck, Schulzentrum",18,"Bockelkathen, Auf dem Kreuze",3,06:17:00,604557.821,5907118.289
N17_North,N17,"Scharnebeck, Schulzentrum",19,"Rullstorf, Am Neetzekanal",1,06:18:00,603897.781,5906397.555
N17_North,N17,"Scharnebeck, Schulzentrum",20,"Neu Boltersen, Möhlenkamp",2,06:20:00,604010.757,5905649.524
N17_North,N17,"Scharnebeck, Schulzentrum",21,"Neu Boltersen, Neumühler Weg",1,06:21:00,604539.599,5905652.105
N17_North,N17,"Scharnebeck, Schulzentrum",22,"Boltersen, Bahnhof",1,06:22:00,604658.327,5905224.822
N17_North,N17,"Scharnebeck, Schulzentrum",23,"Boltersen, Bahnhofstraße",2,06:24:00,604444.254,5904087.757
N17_North,N17,"Scharnebeck, Schulzentrum",24,"Boltersen, Rullstorfer Straße",0,06:24:00,604449.516,5904011.669
N17_North,N17,"Scharnebeck, Schulzentrum",25,"Rullstorf, Boltersener Straße",3,06:27:00,602453.46,5904916.752
N17_North,N17,"Scharnebeck, Schulzentrum",26,"Rullstorf, Alte Dorfstraße",2,06:29:00,602632.226,5905540.982
N17_North,N17,"Scharnebeck, Schulzentrum",27,"Rullstorf, K 2/Zum Bahnhof",1,06:30:00,601877.404,5905546.587
N17_North,N17,"Scharnebeck, Schulzentrum",28,"Scharnebeck, Meisterstraße",2,06:32:00,600692.96,5906032.384
N17_North,N17,"Scharnebeck, Schulzentrum",29,"Scharnebeck, Bardowicker Straße",1,06:33:00,600209.589,5906120.948
N17_North,N17,"Scharnebeck, Schulzentrum",30,"Scharnebeck, Lübbelau",1,06:33:00,599900.474,5905994.689
N17_North,N17,"Scharnebeck, Schulzentrum",31,"Scharnebeck, Adendorfer Straße",1,06:34:00,600027.316,5905641.517
N17_North,N17,"Scharnebeck, Schulzentrum",32,"Scharnebeck, Lüneburger Straße",1,06:35:00,600123.924,5905267.547
N17_North,N17,"Scharnebeck, Schulzentrum",33,"Scharnebeck, Hauptstraße",1,06:36:00,600339.778,5905715.525
N17_North,N17,"Scharnebeck, Schulzentrum",34,"Scharnebeck, Grundschule",1,06:36:00,600615.406,5905891.393
N17_North,N17,"Scharnebeck, Schulzentrum",35,"Scharnebeck, Hauptstraße",1,06:37:00,600339.778,5905715.525
N17_North,N17,"Scharnebeck, Schulzentrum",36,"Scharnebeck, Adendorfer Straße",1,06:38:00,600027.316,5905641.517
N17_North,N17,"Scharnebeck, Schulzentrum",37,"Scharnebeck, Schulzentrum",1,06:39:00,599809.175,5905562.703
N18_North,N18,"Scharnebeck, Schulzentrum",0,"Neetze, Am Jahnstadion",0,06:11:00,608871.858,5903208.765
N18_North,N18,"Scharnebeck, Schulzentrum",1,"Neetze, Grundschule",1,06:13:00,608570.613,5902642.991
N18_North,N18,"Scharnebeck, Schulzentrum",2,"Neetze, Am Dorfplatz",1,06:14:00,608364.473,5903021.625
N18_North,N18,"Scharnebeck, Schulzentrum",3,"Neetze, Am Ried",2,06:15:00,608017.507,5903912.516
N18_North,N18,"Scharnebeck, Schulzentrum",4,"Neu Neetze, Tennisclub",3,06:18:00,607787.223,5905389.47
N18_North,N18,"Scharnebeck, Schulzentrum",5,Neumühlen bei Rullstorf,5,06:23:00,605719.551,5905412.405
N18_North,N18,"Scharnebeck, Schulzentrum",6,"Neu Boltersen, Neumühler Weg",2,06:25:00,604539.599,5905652.105
N18_North,N18,"Scharnebeck, Schulzentrum",7,"Neu Boltersen, Möhlenkamp",1,06:26:00,604010.757,5905649.524
N18_North,N18,"Scharnebeck, Schulzentrum",8,"Neu Boltersen, Neumühler Weg",1,06:26:00,604539.599,5905652.105
N18_North,N18,"Scharnebeck, Schulzentrum",9,"Boltersen, Bahnhof",1,06:27:00,604658.327,5905224.822
N18_North,N18,"Scharnebeck, Schulzentrum",10,"Boltersen, Bahnhofstraße",2,06:29:00,604444.254,5904087.757
N18_North,N18,"Scharnebeck, Schulzentrum",11,"Boltersen, Rullstorfer Straße",0,06:29:00,604449.516,5904011.669
N18_North,N18,"Scharnebeck, Schulzentrum",12,"Rullstorf, Boltersener Straße",3,06:32:00,602453.46,5904916.752
N18_North,N18,"Scharnebeck, Schulzentrum",13,"Scharnebeck, Meisterstraße",3,06:36:00,600692.96,5906032.384
N18_North,N18,"Scharnebeck, Schulzentrum",14,"Scharnebeck, Grundschule",0,06:36:00,600615.406,5905891.393
N18_North,N18,"Scharnebeck, Schulzentrum",15,"Scharnebeck, Hauptstraße",1,06:37:00,600339.778,5905715.525
N18_North,N18,"Scharnebeck, Schulzentrum",16,"Scharnebeck, Adendorfer Straße",1,06:37:00,600027.316,5905641.517
N18_North,N18,"Scharnebeck, Schulzentrum",17,"Scharnebeck, Schulzentrum",1,06:38:00,599809.175,5905562.703
S1_South,S1,"Bleckede, Elbtalhaus",0,"Gienau, Wiebecker Straße",0,06:59:00,611273.054,5891866.972
S1_South,S1,"Bleckede, Elbtalhaus",1,"Gienau, Am Steckelberg",1,07:00:00,611738.91,5891782.205
S1_South,S1,"Bleckede, Elbtalhaus",2,"Lemgrabe, Hauptstraße 32",3,07:03:00,613612.522,5892328.9
S1_South,S1,"Bleckede, Elbtalhaus",3,"Lemgrabe, Am Hasenberg",1,07:04:00,613907.309,5892649.387
S1_South,S1,"Bleckede, Elbtalhaus",4,"Lemgrabe, An der Kleinbahn",1,07:06:00,614516.072,5893336.318
S1_South,S1,"Bleckede, Elbtalhaus",5,"Dahlenburg, Fliederweg",2,07:08:00,615738.724,5894187.093
S1_South,S1,"Bleckede, Elbtalhaus",6,"Dahlenburg, Mittelfeld",2,07:10:00,615149.138,5894955.971
S1_South,S1,"Bleckede, Elbtalhaus",7,"Riecklingen, Abzweigung",3,07:13:00,614201.539,5896537.166
S1_South,S1,"Bleckede, Elbtalhaus",8,"Ellringen, Ellringer Neetzetal",3,07:16:00,613715.337,5898482.011
S1_South,S1,"Bleckede, Elbtalhaus",9,"Breetze, Ziegelei",8,07:25:00,614391.311,5903764.392
S1_South,S1,"Bleckede, Elbtalhaus",10,"Bleckede, Breetzer Straße",2,07:27:00,614994.625,5905048.081
S1_South,S1,"Bleckede, Elbtalhaus",11,"Bleckede, Robert-Koch-Straße",1,07:28:00,615702.413,5904805.786
S1_South,S1,"Bleckede, Elbtalhaus",12,"Bleckede, Schiedenitzweg",1,07:29:00,616115.052,5904844.631
S1_South,S1,"Bleckede, Elbtalhaus",13,"Bleckede, Barskamper Weg",1,07:30:00,616702.42,5905085.871
S1_South,S1,"Bleckede, Elbtalhaus",14,"Bleckede, Elbweg",0,07:30:00,616787.419,5905330.72
S1_South,S1,"Bleckede, Elbtalhaus",15,"Bleckede, Saatbau",1,07:32:00,616003.687,5905399.718
S1_South,S1,"Bleckede, Elbtalhaus",16,"Bleckede, Auf dem Kamp",1,07:32:00,615755.837,5905835.247
S1_South,S1,"Bleckede, Elbtalhaus",17,Bleckede (Fähre),2,07:34:00,615605.89,5906799.72
S1_South,S1,"Bleckede, Elbtalhaus",18,"Bleckede, Rathaus",1,07:35:00,615447.103,5906012.174
S1_South,S1,"Bleckede, Elbtalhaus",19,"Bleckede, Schulzentrum",1,07:37:00,615426.943,5905378.684
S1_South,S1,"Bleckede, Elbtalhaus",20,"Bleckede, Töpferdamm",2,07:39:00,614974.725,5906348.906
S1_South,S1,"Bleckede, Elbtalhaus",21,"Bleckede, Elbtalhaus",0,07:39:00,614979.147,5906490.636
S2_South,S2,"Bleckede, Töpferdamm",0,"Tosterglope, Siedlung",0,06:44:00,621331.466,5896837.82
S2_South,S2,"Bleckede, Töpferdamm",1,"Nahrendorf, Tangsehler Weg",6,06:50:00,621528.569,5893273.141
S2_South,S2,"Bleckede, Töpferdamm",2,"Nahrendorf, Im Klint",1,06:51:00,621108.569,5893119.506
S2_South,S2,"Bleckede, Töpferdamm",3,"Nahrendorf, Mücklingen",3,06:54:00,619232.582,5893826.972
S2_South,S2,"Bleckede, Töpferdamm",4,"Neetzendorf, Mühle",4,06:57:00,618028.866,5892602.26
S2_South,S2,"Bleckede, Töpferdamm",5,Neetzendorf (Nord),1,06:58:00,618110.451,5891884.925
S2_South,S2,"Bleckede, Töpferdamm",6,"Neetzendorf, Ort",1,06:59:00,617888.793,5891668.386
S2_South,S2,"Bleckede, Töpferdamm",7,Vindorf,4,07:03:00,615108.386,5891250.476
S2_South,S2,"Bleckede, Töpferdamm",8,"Seedorf bei Boitze, Abzweigung",2,07:05:00,614238.593,5892175.686
S2_South,S2,"Bleckede, Töpferdamm",9,Bf. Dahlenburg,1,07:06:00,613987.398,5892535.816
S2_South,S2,"Bleckede, Töpferdamm",10,"Lemgrabe, Am Hasenberg",0,07:06:00,613907.309,5892649.387
S2_South,S2,"Bleckede, Töpferdamm",11,"Lemgrabe, An der Kleinbahn",1,07:08:00,614516.072,5893336.318
S2_South,S2,"Bleckede, Töpferdamm",12,"Dahlenburg, Fliederweg",2,07:10:00,615738.724,5894187.093
S2_South,S2,"Bleckede, Töpferdamm",13,"Dahlenburg, Markt",1,07:11:00,616403.798,5894486.685
S2_South,S2,"Bleckede, Töpferdamm",14,"Dahlenburg, Ehrenfriedhof",1,07:12:00,615705.665,5894670.879
S2_South,S2,"Bleckede, Töpferdamm",15,"Marienau, Drosselstraße 7",3,07:15:00,615361.564,5896097.381
S2_South,S2,"Bleckede, Töpferdamm",16,Harmstorf bei Dahlem,6,07:21:00,617445.743,5897569.616
S2_South,S2,"Bleckede, Töpferdamm",17,"Köstorf, Haus Nr. 6",3,07:24:00,617072.773,5899173.881
S2_South,S2,"Bleckede, Töpferdamm",18,"Bleckede, Abzweig Köstorf",1,07:25:00,617247.08,5899639.243
S2_South,S2,"Bleckede, Töpferdamm",19,"Barskamp, Hohe Luft",3,07:27:00,618588.595,5900624.389
S2_South,S2,"Bleckede, Töpferdamm",20,"Barskamp, Markt",1,07:28:00,619034.125,5900916.319
S2_South,S2,"Bleckede, Töpferdamm",21,"Barskamp, Walmsburger Straße",0,07:29:00,619135.634,5900842.4
S2_South,S2,"Bleckede, Töpferdamm",22,"Barskamp, Markt",0,07:29:00,619034.125,5900916.319
S2_South,S2,"Bleckede, Töpferdamm",23,"Göddingen, Am Fischteich",3,07:31:00,617716.022,5901923.989
S2_South,S2,"Bleckede, Töpferdamm",24,"Göddingen, Wöppenberg",1,07:32:00,617475.136,5902275.876
S2_South,S2,"Bleckede, Töpferdamm",25,"Nindorf bei Bleckede, L 222",2,07:34:00,616242.886,5902814.308
S2_South,S2,"Bleckede, Töpferdamm",26,"Bleckede, Waldfrieden",2,07:36:00,616280.195,5903910.419
S2_South,S2,"Bleckede, Töpferdamm",27,"Bleckede, Dahlenburger Straße",1,07:37:00,616051.578,5905008.294
S2_South,S2,"Bleckede, Töpferdamm",28,"Bleckede, Robert-Koch-Straße",1,07:38:00,615702.413,5904805.786
S2_South,S2,"Bleckede, Töpferdamm",29,"Bleckede, Schulzentrum",1,07:39:00,615426.943,5905378.684
S2_South,S2,"Bleckede, Töpferdamm",30,"Bleckede, Schulzentrum",0,07:39:00,615426.943,5905378.684
S2_South,S2,"Bleckede, Töpferdamm",31,"Bleckede, Töpferdamm",2,07:41:00,614974.725,5906348.906
S3_South,S3,"Bleckede, Elbtalhaus",0,"Nahrendorf, Im Klint",0,06:55:00,621108.569,5893119.506
S3_South,S3,"Bleckede, Elbtalhaus",1,"Oldendorf (Göhrde), Alte Poststraße",3,06:58:00,621055.222,5891467.279
S3_South,S3,"Bleckede, Elbtalhaus",2,"Oldendorf (Göhrde), Eichdorfer Straße",0,06:58:00,621109.541,5891583.137
S3_South,S3,"Bleckede, Elbtalhaus",3,Eichdorf,3,07:01:00,622596.537,5891904.66
S3_South,S3,"Bleckede, Elbtalhaus",4,"Breese, Abzw. Göhrde Bahnhof",2,07:03:00,623763.108,5892388.574
S3_South,S3,"Bleckede, Elbtalhaus",5,"Pommoissel, Göhrder Bahnhofstraße",1,07:04:00,624457.539,5892328.81
S3_South,S3,"Bleckede, Elbtalhaus",6,"Pommoissel, Pommoisseler Straße",1,07:04:00,624840.202,5892118.951
S3_South,S3,"Bleckede, Elbtalhaus",7,"Neestahl, Abzweig Tangsehl",2,07:06:00,625137.979,5892994.514
S3_South,S3,"Bleckede, Elbtalhaus",8,"Neestahl, Kleinmoor",2,07:08:00,624562.016,5893950.146
S3_South,S3,"Bleckede, Elbtalhaus",9,"Kovahl, Alter Rundling",1,07:08:00,624228.28,5894234.452
S3_South,S3,"Bleckede, Elbtalhaus",10,"Ventschau, Ortsmitte",3,07:12:00,623988.81,5896253.494
S3_South,S3,"Bleckede, Elbtalhaus",11,"Ventschau, Am Dicken Busch",1,07:12:00,623662.748,5896626.597
S3_South,S3,"Bleckede, Elbtalhaus",12,"Köhlingen, Abzweig Köhlingen",2,07:14:00,622812.543,5897591.758
S3_South,S3,"Bleckede, Elbtalhaus",13,"Katemin, Bäckerweg",5,07:20:00,625140.212,5899747.398
S3_South,S3,"Bleckede, Elbtalhaus",14,"Reeßeln, Abzweigung",1,07:21:00,624215.495,5900077.117
S3_South,S3,"Bleckede, Elbtalhaus",15,"Walmsburg, Bruchdorfer Straße",1,07:23:00,623370.28,5900455.28
S3_South,S3,"Bleckede, Elbtalhaus",16,"Walmsburg, Kateminer Straße",1,07:23:00,623038.863,5900453.572
S3_South,S3,"Bleckede, Elbtalhaus",17,"Alt Garge, Waldbad",6,07:29:00,620363.493,5902498.806
S3_South,S3,"Bleckede, Elbtalhaus",18,"Alt Garge, Hauptstraße",2,07:31:00,620201.994,5903267.864
S3_South,S3,"Bleckede, Elbtalhaus",19,"Alt Garge, Bahnhof",1,07:31:00,619634.313,5903377.694
S3_South,S3,"Bleckede, Elbtalhaus",20,"Bleckede, Brennbusch",5,07:36:00,617006.804,5905047.379
S3_South,S3,"Bleckede, Elbtalhaus",21,"Bleckede, Elbweg",1,07:37:00,616787.419,5905330.72
S3_South,S3,"Bleckede, Elbtalhaus",22,"Bleckede, Saatbau",1,07:38:00,616003.687,5905399.718
S3_South,S3,"Bleckede, Elbtalhaus",23,"Bleckede, Schulzentrum",2,07:40:00,615426.943,5905378.684
S3_South,S3,"Bleckede, Elbtalhaus",24,"Bleckede, Schulzentrum",0,07:40:00,615426.943,5905378.684
S3_South,S3,"Bleckede, Elbtalhaus",25,"Bleckede, Töpferdamm",2,07:42:00,614974.725,5906348.906
S3_South,S3,"Bleckede, Elbtalhaus",26,"Bleckede, Elbtalhaus",0,07:42:00,614979.147,5906490.636
S4_South,S4,"Dahlenburg, Schulzentrum",0,"Bleckede, Lüneburger Straße",0,05:57:00,615241.052,5905738.745
S4_South,S4,"Dahlenburg, Schulzentrum",1,"Bleckede, Breetzer Straße",1,05:58:00,614994.625,5905048.081
S4_South,S4,"Dahlenburg, Schulzentrum",2,"Breetze, Bokelstraße",3,06:01:00,614013.195,5903075.93
S4_South,S4,"Dahlenburg, Schulzentrum",3,"Breetze, Görgenweg",1,06:02:00,614502.461,5903342.464
S4_South,S4,"Dahlenburg, Schulzentrum",4,"Nindorf bei Bleckede, L 222",3,06:05:00,616242.886,5902814.308
S4_South,S4,"Dahlenburg, Schulzentrum",5,"Göddingen, Wöppenberg",2,06:07:00,617475.136,5902275.876
S4_South,S4,"Dahlenburg, Schulzentrum",6,"Göddingen, Am Fischteich",1,06:08:00,617716.022,5901923.989
S4_South,S4,"Dahlenburg, Schulzentrum",7,"Barskamp, Markt",3,06:10:00,619034.125,5900916.319
S4_South,S4,"Dahlenburg, Schulzentrum",8,"Barskamp, Walmsburger Straße",0,06:11:00,619135.634,5900842.4
S4_South,S4,"Dahlenburg, Schulzentrum",9,"Barskamp, Markt",0,06:11:00,619034.125,5900916.319
S4_South,S4,"Dahlenburg, Schulzentrum",10,"Barskamp, Hohe Luft",1,06:12:00,618588.595,5900624.389
S4_South,S4,"Dahlenburg, Schulzentrum",11,"Bleckede, Abzweig Köstorf",3,06:14:00,617247.08,5899639.243
S4_South,S4,"Dahlenburg, Schulzentrum",12,Harmstorf bei Dahlem,4,06:18:00,617445.743,5897569.616
S4_South,S4,"Dahlenburg, Schulzentrum",13,"Marienau, Gymnasium",6,06:23:00,615241.737,5896318.515
S4_South,S4,"Dahlenburg, Schulzentrum",14,"Marienau, Drosselstraße 7",0,06:24:00,615361.564,5896097.381
S4_South,S4,"Dahlenburg, Schulzentrum",15,"Riecklingen, Abzweigung",3,06:27:00,614201.539,5896537.166
S4_South,S4,"Dahlenburg, Schulzentrum",16,"Ellringen, Ellringer Neetzetal",3,06:30:00,613715.337,5898482.011
S4_South,S4,"Dahlenburg, Schulzentrum",17,"Wiecheln, Abzweig K 26",3,06:33:00,611936.375,5898507.809
S4_South,S4,"Dahlenburg, Schulzentrum",18,"Thomasburg, Im Winkel",3,06:36:00,610546.531,5899502.677
S4_South,S4,"Dahlenburg, Schulzentrum",19,"Thomasburg, Radenbecker Weg",1,06:37:00,610399.673,5899091.926
S4_South,S4,"Dahlenburg, Schulzentrum",20,"Radenbeck, Im Siek",4,06:41:00,608594.585,5897740.9
S4_South,S4,"Dahlenburg, Schulzentrum",21,"Bavendorf, Mitte/B 216",5,06:45:00,609411.232,5895466.418
S4_South,S4,"Dahlenburg, Schulzentrum",22,"Bavendorf, Im Dorfe",0,06:46:00,609518.073,5895312.939
S4_South,S4,"Dahlenburg, Schulzentrum",23,"Dahlenburg, Abzweig Sommerbeck",4,06:50:00,612151.244,5894712.378
S4_South,S4,"Dahlenburg, Schulzentrum",24,"Dahlenburg, Abzweigung Dumstorf",2,06:52:00,613453.513,5894672.471
S4_South,S4,"Dahlenburg, Schulzentrum",25,"Dahlenburg, Ehrenfriedhof",3,06:55:00,615705.665,5894670.879
S4_South,S4,"Dahlenburg, Schulzentrum",26,"Dahlenburg, Markt",1,06:57:00,616403.798,5894486.685
S4_South,S4,"Dahlenburg, Schulzentrum",27,"Dahlenburg, Fliederweg",1,06:58:00,615738.724,5894187.093
S4_South,S4,"Dahlenburg, Schulzentrum",28,"Dahlenburg, Grundschule",1,06:59:00,616384.901,5894604.254
S4_South,S4,"Dahlenburg, Schulzentrum",29,"Dahlenburg, Schulzentrum",1,07:01:00,616784.832,5894141.892
S5_South,S5,"Marienau, Gymnasium",0,"Süschendorf, Kreuzung",0,05:59:00,618984.701,5892784.082
S5_South,S5,"Marienau, Gymnasium",1,"Dahlenburg, Buendorf",4,06:03:00,617067.134,5894221.587
S5_South,S5,"Marienau, Gymnasium",2,"Dahlenburg, Markt",1,06:04:00,616403.798,5894486.685
S5_South,S5,"Marienau, Gymnasium",3,"Dahlenburg, Ehrenfriedhof",1,06:05:00,615705.665,5894670.879
S5_South,S5,"Marienau, Gymnasium",4,"Dahlenburg, Abzweigung Dumstorf",3,06:09:00,613453.513,5894672.471
S5_South,S5,"Marienau, Gymnasium",5,Birkenhof,1,06:10:00,613429.501,5895565.541
S5_South,S5,"Marienau, Gymnasium",6,Klein Sommerbeck 15,2,06:12:00,612123.663,5895997.487
S5_South,S5,"Marienau, Gymnasium",7,Birkenhof,2,06:15:00,613429.501,5895565.541
S5_South,S5,"Marienau, Gymnasium",8,"Dumstorf, Am Kirchkamp",3,06:18:00,613372.571,5893520.04
S5_South,S5,"Marienau, Gymnasium",9,"Lemgrabe, Am Hasenberg",2,06:19:00,613907.309,5892649.387
S5_South,S5,"Marienau, Gymnasium",10,"Lemgrabe, Hauptstraße 32",1,06:20:00,613612.522,5892328.9
S5_South,S5,"Marienau, Gymnasium",11,"Gienau, Am Steckelberg",3,06:24:00,611738.91,5891782.205
S5_South,S5,"Marienau, Gymnasium",12,"Gienau, Wiebecker Straße",1,06:24:00,611273.054,5891866.972
S5_South,S5,"Marienau, Gymnasium",13,Becklingen,3,06:27:00,609557.863,5892265.893
S5_South,S5,"Marienau, Gymnasium",14,"Bohndorf, Im Dorfe",2,06:29:00,609097.198,5893348.474
S5_South,S5,"Marienau, Gymnasium",15,Bavendorf Bahnhof,2,06:31:00,608880.713,5894366.873
S5_South,S5,"Marienau, Gymnasium",16,"Bavendorf, Im Dorfe",2,06:33:00,609518.073,5895312.939
S5_South,S5,"Marienau, Gymnasium",17,"Bavendorf, Mitte/B 216",0,06:33:00,609411.232,5895466.418
